Time(h),ALP7 - 0.1 mM Lactate,ALP7 - 0.2 mM Lactate,ALP7 - 0.3 mM Lactate,ALP7 - 0.5 mM Lactate,ALP7 - 1 mM Lactate,ALP7 - 2 mM Lactate,ALP7 - 3 mM Lactate,ALP7 - 5 mM Lactate,ALP7 - 10 mM Lactate,ALP7 - 20 mM Lactate,ALP7 - 30 mM Lactate,ALP7 - 50 mM Lactate
9.448055555555555,572.7065654186945,775.9248769558047,771.563434473327,589.7333729804737,639.2502727006678,874.4809651050319,839.1921575442175,658.8729306704064,676.8925064007032,848.6054690867782,859.4064035489264,701.5019575991813
9.531666666666666,568.8255598976467,777.5732324610661,785.9665461324144,591.9464808278276,613.5092281890247,881.2255807142564,863.6511511511512,649.62686910513,684.1500302480339,853.4628814644931,881.933158359618,700.2820572673513
9.615277777777777,576.9914575650764,789.7849377451366,775.845040369632,607.4329763965774,615.7128541069583,870.894109018745,870.2499851631466,661.9448985720006,705.0752444278731,866.5736820713424,880.3057375421878,695.1740671252866
9.698611111111111,583.5812190142899,817.4670331215443,798.3012706630798,627.9808612440191,638.6681371721265,882.7720001074916,896.3136605993749,657.6923076923076,674.4334492054896,892.5753443815119,915.1817606745484,711.8651471073532
9.7825,592.2915743971074,794.4435378756926,812.7347039619176,601.0237880156579,635.2341524216525,905.7796562717971,894.1267359254904,652.4848707133688,682.2331191972347,899.817363371687,922.869171735404,706.0279161691441
9.865833333333333,594.4149064954435,813.5226302519535,817.0108844811917,612.7535161913321,645.0140254307161,925.1840836095879,900.6383039828379,671.7305737109658,693.5998731419431,905.5660666890996,940.0854010310554,704.7163302801291
9.949444444444444,606.5731900139823,822.5868034391784,823.1237110350361,615.5540698828544,639.8562741846323,912.5430136053965,900.1978813108595,672.6675724637681,697.469353709579,906.775766291675,934.7982480527144,716.2638058930075
10.033333333333333,598.3806560655598,832.5439844784677,828.4871269081796,627.6795623240878,633.25026253507,924.1078521068612,928.44924377518,667.8216303033585,698.2545135310507,914.6179009090275,941.6021031900859,706.9899379147934
10.116666666666667,620.934108333396,850.4348854098056,869.8559429402657,633.3291239210874,665.0257007846022,941.0593094618998,927.204314634362,698.2448866777225,707.3018263675489,925.3038453875274,936.2643459294542,713.2680989669146
10.200277777777778,616.5250559058036,861.1912460442421,860.4665298989439,640.3052843946713,665.3387419073828,951.5747785499201,929.8821020945692,696.5242718091803,726.0455626460589,921.4254012159648,960.801290455871,718.5059667647303
10.283888888888889,619.4040702397432,869.3198957904841,868.6258722490606,647.2737675916538,648.8077118214105,949.0907045160156,956.4358852421591,667.5679590555743,706.0558888150239,934.5616118879365,956.9125018428425,717.3225857436383
10.367222222222223,617.1850033764033,869.4212153927793,870.1754070988708,653.4848823581218,679.4942443417782,960.9239063617421,953.7111678393422,706.0785767234989,732.0195746282703,956.0788040092531,964.7939404783205,718.2331973689046
10.450833333333334,633.2461873638345,873.2564388296346,895.5789863115057,651.1508446998391,684.7075356904146,957.419770642261,965.2801055591481,688.7652947719689,745.4387933988837,961.953523495692,967.939586156086,718.3322479303224
10.534444444444444,628.7469809950144,889.2586321864491,883.1230229081933,656.8690171818167,684.8750664540139,981.3502941905845,966.9964995452165,704.1281788117232,750.668855832239,968.9960275811418,987.7633058564111,731.657461060773
